Average Linear Utility,Average Maximum Utility,Average Polarized Winner,Least Polarized Winner,Most Blocking Loser,Most Polarized Winner,Nash Product Welfare,Variance Linear Utility,Variance Maximum Utility,Variance Polarized Winner,hpuid,methodname,numwinners,stratpct
1.9928567460317461,0.7806944444444444,0.15586524942285013,0.1355072315193563,0.54,0.18412596633472794,0.8134951101633178,0.6099929436876097,0.09192436488148331,0.0004776800752151932,1440292012485013760,SDV,5,0.28677563544839346
1.9928567460317461,0.7806944444444444,0.15586524942285013,0.1355072315193563,0.54,0.18412596633472794,0.8134951101633178,0.6099929436876097,0.09192436488148331,0.0004776800752151932,1440292012485013760,SSQ,5,0.28677563544839346
1.9588742063492064,0.7806390873015874,0.16144456209808417,0.13914700096316115,0.54,0.18412596633472794,0.7874856885714357,0.777627158286721,0.08980640565775293,0.00034936435652631814,1440292012485013760,AS,5,0.28677563544839346
1.9451051587301587,0.7913404761904761,0.160682113694177,0.13108947240122956,0.54,0.18412596633472794,0.7816648555384516,0.7782653353911458,0.09338818255121512,0.00046336462332112016,1440292012485013760,STV,5,0.28677563544839346
1.9928567460317461,0.7806944444444444,0.15586524942285013,0.1355072315193563,0.54,0.18412596633472794,0.8134951101633178,0.6099929436876097,0.09192436488148331,0.0004776800752151932,1440292012485013760,SSS,5,0.28677563544839346
1.9820303571428572,0.7876964285714285,0.15458638571870814,0.1355072315193563,0.54,0.18412596633472794,0.8100812160312939,0.5985260271745455,0.09361452440994367,0.0004277390947624498,1440292012485013760,MES_ExMQ,5,0.28677563544839346
1.9636781746031746,0.7525942460317461,0.15129100873934703,0.1355072315193563,0.54,0.16764908143792234,0.8022221063021755,0.6030815313235792,0.09041780426521999,0.00023867650708793187,1440292012485013760,MES_ExLR,5,0.28677563544839346
1.8590236111111107,0.8055019841269841,0.15310178622667509,0.11977631599230586,0.13,0.1857124300180766,0.8392872715985487,0.20325772086089494,0.030331465300393958,0.0009603992795864986,279044944672027840,SDV,5,0.8580348779985598
1.8850214285714284,0.8105505952380953,0.15886207122489196,0.1282613842458755,0.1975,0.1857124300180766,0.8448359502126181,0.2574301405685206,0.0332337038612135,0.000646393180266011,279044944672027840,SSQ,5,0.8580348779985598
1.8777785714285715,0.8028462301587302,0.16405663021199446,0.1282613842458755,0.4875,0.1857124300180766,0.8190113889841625,0.47811593926781987,0.034787356159773936,0.0006477539954126398,279044944672027840,AS,5,0.8580348779985598
1.839148611111111,0.8397150793650794,0.1502497825968367,0.1282613842458755,0.1275,0.17455053591890268,0.8307967526173261,0.2075959290318109,0.0259461697773805,0.0005163706356989642,279044944672027840,STV,5,0.8580348779985598
1.8460781746031747,0.7841696428571427,0.1494637531003314,0.11977631599230586,0.0175,0.1857124300180766,0.8356264718007295,0.19017189375599236,0.029968716870363555,0.001083405086702532,279044944672027840,SSS,5,0.8580348779985598
1.8171714285714284,0.7836478174603173,0.1366913807655749,0.11977631599230586,0.595,0.1857124300180766,0.7424845629813739,1.036842337459987,0.029949316029227444,0.0007673884891118432,279044944672027840,MES_ExMQ,5,0.8580348779985598
1.8639946428571428,0.834860119047619,0.1476136470807289,0.1282613842458755,0.595,0.1857124300180766,0.7550113596852819,1.1424176303756797,0.024245774506639502,0.0005466630075685809,279044944672027840,MES_ExLR,5,0.8580348779985598
2.056040277777778,0.7966696428571429,0.11260289329614574,0.053707501937500304,0.2825,0.13680910115516154,0.8715589702667919,0.7320315421060475,0.04049713938661034,0.001267299881425221,657081265076149888,SDV,5,0.8275272624451393
2.3656180555555557,0.6749712301587303,0.10935336273293014,0.053707501937500304,0.8325,0.13680910115516154,0.8490218887084665,1.8227673884646007,0.12934617050962963,0.001388586361165794,657081265076149888,SSQ,5,0.8275272624451393
2.267660714285714,0.773097619047619,0.11944630858640773,0.0879245783888102,0.2825,0.13680910115516154,0.9169965701745357,1.2422441418767771,0.06641874438794103,0.0004938474912258844,657081265076149888,AS,5,0.8275272624451393
2.3656180555555557,0.6749712301587303,0.10935336273293014,0.053707501937500304,0.8325,0.13680910115516154,0.8490218887084665,1.822767388464601,0.12934617050962963,0.0013885863611657937,657081265076149888,STV,5,0.8275272624451393
2.056040277777778,0.7966696428571429,0.11260289329614574,0.053707501937500304,0.2825,0.13680910115516154,0.8715589702667919,0.7320315421060475,0.04049713938661034,0.0012672998814252207,657081265076149888,SSS,5,0.8275272624451393
1.5400123015873015,0.8183287698412698,0.11176469959532553,0.07750628857118788,0.365,0.13680910115516154,0.6875476782145162,0.15427712855530187,0.04739233294017722,0.00071068485660422,657081265076149888,MES_ExMQ,5,0.8275272624451393
2.310040079365079,0.7339978174603174,0.12177073319602609,0.09180891784292086,0.4575,0.13680910115516154,0.9152219375266409,1.4713105038282241,0.08171262479150732,0.00038551984818200626,657081265076149888,MES_ExLR,5,0.8275272624451393
